ORDERNUMBER,QUANTITY ORDERED,PRICE EACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10336.00,31.00,84.71,9.00,2626.01,11/20/2004 0:00,Shipped,4.00,11.00,2004.00,Trains,62.00,S32_3207,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Small
10350.00,27.00,100.00,14.00,4406.40,12/2/2004 0:00,Shipped,4.00,12.00,2004.00,Trains,62.00,S32_3207,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10359.00,22.00,100.00,1.00,4301.22,12/15/2004 0:00,Shipped,4.00,12.00,2004.00,Trains,62.00,S32_3207,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium
10371.00,30.00,99.55,11.00,2986.50,1/23/2005 0:00,Shipped,1.00,1.00,2005.00,Trains,62.00,S32_3207,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10383.00,44.00,36.07,8.00,1587.08,2/22/2005 0:00,Shipped,1.00,2.00,2005.00,Trains,62.00,S32_3207,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10394.00,30.00,60.28,4.00,1808.40,3/15/2005 0:00,Shipped,1.00,3.00,2005.00,Trains,62.00,S32_3207,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10413.00,24.00,49.71,6.00,1193.04,5/5/2005 0:00,Shipped,2.00,5.00,2005.00,Trains,62.00,S32_3207,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA,King,Julie,Small
10103.00,45.00,75.63,7.00,3403.35,1/29/2003 0:00,Shipped,1.00,1.00,2003.00,Trucks and Buses,64.00,S32_3522,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10113.00,23.00,68.52,1.00,1575.96,3/26/2003 0:00,Shipped,1.00,3.00,2003.00,Trucks and Buses,64.00,S32_3522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10126.00,26.00,62.70,7.00,1630.20,5/28/2003 0:00,Shipped,2.00,5.00,2003.00,Trucks and Buses,64.00,S32_3522,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small
10140.00,28.00,60.76,7.00,1701.28,7/24/2003 0:00,Shipped,3.00,7.00,2003.00,Trucks and Buses,64.00,S32_3522,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small
10150.00,49.00,58.18,4.00,2850.82,9/19/2003 0:00,Shipped,3.00,9.00,2003.00,Trucks and Buses,64.00,S32_3522,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small
10164.00,49.00,54.94,5.00,2692.06,10/21/2003 0:00,Resolved,4.00,10.00,2003.00,Trucks and Buses,64.00,S32_3522,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Small
10175.00,29.00,74.98,12.00,2174.42,11/6/2003 0:00,Shipped,4.00,11.00,2003.00,Trucks and Buses,64.00,S32_3522,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small
10183.00,49.00,64.64,4.00,3167.36,11/13/2003 0:00,Shipped,4.00,11.00,2003.00,Trucks and Buses,64.00,S32_3522,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Medium
10194.00,39.00,54.94,7.00,2142.66,11/25/2003 0:00,Shipped,4.00,11.00,2003.00,Trucks and Buses,64.00,S32_3522,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small
10206.00,36.00,58.82,2.00,2117.52,12/5/2003 0:00,Shipped,4.00,12.00,2003.00,Trucks and Buses,64.00,S32_3522,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Small
10217.00,39.00,62.05,7.00,2419.95,2/4/2004 0:00,Shipped,1.00,2.00,2004.00,Trucks and Buses,64.00,S32_3522,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
10229.00,30.00,73.04,12.00,2191.20,3/11/2004 0:00,Shipped,1.00,3.00,2004.00,Trucks and Buses,64.00,S32_3522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10245.00,44.00,69.16,5.00,3043.04,5/4/2004 0:00,Shipped,2.00,5.00,2004.00,Trucks and Buses,64.00,S32_3522,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie,Medium
10258.00,20.00,61.41,2.00,1228.20,6/15/2004 0:00,Shipped,2.00,6.00,2004.00,Trucks and Buses,64.00,S32_3522,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small
10270.00,21.00,63.35,5.00,1330.35,7/19/2004 0:00,Shipped,3.00,7.00,2004.00,Trucks and Buses,64.00,S32_3522,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small
10281.00,36.00,77.57,12.00,2792.52,8/19/2004 0:00,Shipped,3.00,8.00,2004.00,Trucks and Buses,64.00,S32_3522,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Small
10291.00,32.00,71.75,7.00,2296.00,9/8/2004 0:00,Shipped,3.00,9.00,2004.00,Trucks and Buses,64.00,S32_3522,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10304.00,36.00,73.04,2.00,2629.44,10/11/2004 0:00,Shipped,4.00,10.00,2004.00,Trucks and Buses,64.00,S32_3522,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Small
10313.00,34.00,56.24,10.00,1912.16,10/22/2004 0:00,Shipped,4.00,10.00,2004.00,Trucks and Buses,64.00,S32_3522,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Small
10324.00,48.00,100.00,4.00,8209.44,11/5/2004 0:00,Shipped,4.00,11.00,2004.00,Trucks and Buses,64.00,S32_3522,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Large
10333.00,33.00,73.69,4.00,2431.77,11/18/2004 0:00,Shipped,4.00,11.00,2004.00,Trucks and Buses,64.00,S32_3522,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie,Small
10348.00,31.00,100.00,5.00,3139.99,11/1/2004 0:00,Shipped,4.00,11.00,2004.00,Trucks and Buses,64.00,S32_3522,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium
10358.00,36.00,100.00,2.00,5669.64,12/10/2004 0:00,Shipped,4.00,12.00,2004.00,Trucks and Buses,64.00,S32_3522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10370.00,25.00,100.00,3.00,3160.25,1/20/2005 0:00,Shipped,1.00,1.00,2005.00,Trucks and Buses,64.00,S32_3522,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10382.00,48.00,100.00,8.00,6799.68,2/17/2005 0:00,Shipped,1.00,2.00,2005.00,Trucks and Buses,64.00,S32_3522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium
10411.00,27.00,69.16,5.00,1867.32,5/1/2005 0:00,Shipped,2.00,5.00,2005.00,Trucks and Buses,64.00,S32_3522,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Small
10424.00,44.00,61.41,2.00,2702.04,5/31/2005 0:00,In Process,2.00,5.00,2005.00,Trucks and Buses,64.00,S32_3522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10106.00,33.00,72.92,5.00,2406.36,2/17/2003 0:00,Shipped,1.00,2.00,2003.00,Vintage Cars,68.00,S32_4289,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10120.00,29.00,72.23,11.00,2094.67,4/29/2003 0:00,Shipped,2.00,4.00,2003.00,Vintage Cars,68.00,S32_4289,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10133.00,49.00,57.10,6.00,2797.90,6/27/2003 0:00,Shipped,2.00,6.00,2003.00,Vintage Cars,68.00,S32_4289,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10144.00,20.00,81.86,1.00,1637.20,8/13/2003 0:00,Shipped,3.00,8.00,2003.00,Vintage Cars,68.00,S32_4289,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Small
10168.00,31.00,73.61,12.00,2281.91,10/28/2003 0:00,Shipped,4.00,10.00,2003.00,Vintage Cars,68.00,S32_4289,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small
10210.00,39.00,59.16,10.00,2307.24,1/12/2004 0:00,Shipped,1.00,1.00,2004.00,Vintage Cars,68.00,S32_4289,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10223.00,20.00,66.04,12.00,1320.80,2/20/2004 0:00,Shipped,1.00,2.00,2004.00,Vintage Cars,68.00,S32_4289,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10235.00,34.00,77.73,6.00,2642.82,4/2/2004 0:00,Shipped,2.00,4.00,2004.00,Vintage Cars,68.00,S32_4289,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small
10250.00,50.00,61.22,7.00,3061.00,5/11/2004 0:00,Shipped,2.00,5.00,2004.00,Vintage Cars,68.00,S32_4289,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium
10262.00,40.00,79.11,2.00,3164.40,6/24/2004 0:00,Cancelled,2.00,6.00,2004.00,Vintage Cars,68.00,S32_4289,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10275.00,28.00,63.97,12.00,1791.16,7/23/2004 0:00,Shipped,3.00,7.00,2004.00,Vintage Cars,68.00,S32_4289,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10284.00,50.00,81.86,4.00,4093.00,8/21/2004 0:00,Shipped,3.00,8.00,2004.00,Vintage Cars,68.00,S32_4289,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium
10297.00,28.00,79.80,7.00,2234.40,9/16/2004 0:00,Shipped,3.00,9.00,2004.00,Vintage Cars,68.00,S32_4289,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small
10308.00,46.00,66.04,10.00,3037.84,10/15/2004 0:00,Shipped,4.00,10.00,2004.00,Vintage Cars,68.00,S32_4289,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Medium
10316.00,24.00,59.16,2.00,1419.84,11/1/2004 0:00,Shipped,4.00,11.00,2004.00,Vintage Cars,68.00,S32_4289,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
10328.00,24.00,81.17,5.00,1948.08,11/12/2004 0:00,Shipped,4.00,11.00,2004.00,Vintage Cars,68.00,S32_4289,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10340.00,39.00,59.16,3.00,2307.24,11/24/2004 0:00,Shipped,4.00,11.00,2004.00,Vintage Cars,68.00,S32_4289,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small
10353.00,40.00,44.51,7.00,1780.40,12/4/2004 0:00,Shipped,4.00,12.00,2004.00,Vintage Cars,68.00,S32_4289,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan,Small
10361.00,49.00,72.33,2.00,3544.17,12/17/2004 0:00,Shipped,4.00,12.00,2004.00,Vintage Cars,68.00,S32_4289,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10375.00,44.00,82.26,4.00,3619.44,2/3/2005 0:00,Shipped,1.00,2.00,2005.00,Vintage Cars,68.00,S32_4289,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10388.00,35.00,100.00,8.00,3918.95,3/3/2005 0:00,Shipped,1.00,3.00,2005.00,Vintage Cars,68.00,S32_4289,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Medium
10398.00,22.00,67.41,4.00,1483.02,3/30/2005 0:00,Shipped,1.00,3.00,2005.00,Vintage Cars,68.00,S32_4289,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
10401.00,62.00,77.73,6.00,4819.26,4/3/2005 0:00,On Hold,2.00,4.00,2005.00,Vintage Cars,68.00,S32_4289,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Medium
10416.00,26.00,61.22,7.00,1591.72,5/10/2005 0:00,Shipped,2.00,5.00,2005.00,Vintage Cars,68.00,S32_4289,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
10108.00,31.00,100.00,16.00,3669.78,3/3/2003 0:00,Shipped,1.00,3.00,2003.00,Motorcycles,102.00,S32_4485,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
10121.00,25.00,86.74,3.00,2168.50,5/7/2003 0:00,Shipped,2.00,5.00,2003.00,Motorcycles,102.00,S32_4485,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small
10135.00,30.00,89.80,17.00,2694.00,7/2/2003 0:00,Shipped,3.00,7.00,2003.00,Motorcycles,102.00,S32_4485,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10145.00,27.00,100.00,4.00,3251.34,8/25/2003 0:00,Shipped,3.00,8.00,2003.00,Motorcycles,102.00,S32_4485,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie,Medium
10159.00,23.00,100.00,12.00,2347.15,10/10/2003 0:00,Shipped,4.00,10.00,2003.00,Motorcycles,102.00,S32_4485,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Small
10169.00,34.00,100.00,12.00,3920.88,11/4/2003 0:00,Shipped,4.00,11.00,2003.00,Motorcycles,102.00,S32_4485,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10180.00,22.00,100.00,7.00,2514.60,11/11/2003 0:00,Shipped,4.00,11.00,2003.00,Motorcycles,102.00,S32_4485,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small
10190.00,42.00,85.72,4.00,3600.24,11/19/2003 0:00,Shipped,4.00,11.00,2003.00,Motorcycles,102.00,S32_4485,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10211.00,37.00,100.00,12.00,4040.03,1/15/2004 0:00,Shipped,1.00,1.00,2004.00,Motorcycles,102.00,S32_4485,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium
10224.00,30.00,100.00,5.00,3336.90,2/21/2004 0:00,Shipped,1.00,2.00,2004.00,Motorcycles,102.00,S32_4485,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Medium
10237.00,27.00,100.00,5.00,3113.64,4/5/2004 0:00,Shipped,2.00,4.00,2004.00,Motorcycles,102.00,S32_4485,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Medium
10252.00,25.00,100.00,9.00,2832.00,5/26/2004 0:00,Shipped,2.00,5.00,2004.00,Motorcycles,102.00,S32_4485,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Small
10264.00,34.00,97.97,7.00,3330.98,6/30/2004 0:00,Shipped,2.00,6.00,2004.00,Motorcycles,102.00,S32_4485,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium
10276.00,38.00,100.00,13.00,4304.64,8/2/2004 0:00,Shipped,3.00,8.00,2004.00,Motorcycles,102.00,S32_4485,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,NA,Barajas,Miguel,Medium
10285.00,26.00,100.00,4.00,2600.26,8/27/2004 0:00,Shipped,3.00,8.00,2004.00,Motorcycles,102.00,S32_4485,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Small
10299.00,38.00,100.00,7.00,4382.16,9/30/2004 0:00,Shipped,3.00,9.00,2004.00,Motorcycles,102.00,S32_4485,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
10309.00,50.00,84.70,3.00,4235.00,10/15/2004 0:00,Shipped,4.00,10.00,2004.00,Motorcycles,102.00,S32_4485,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10319.00,22.00,100.00,8.00,2626.80,11/3/2004 0:00,Shipped,4.00,11.00,2004.00,Motorcycles,102.00,S32_4485,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,NA,Kuo,Kee,Small
10331.00,32.00,100.00,4.00,5026.56,11/17/2004 0:00,Shipped,4.00,11.00,2004.00,Motorcycles,102.00,S32_4485,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Medium
10341.00,31.00,71.02,4.00,2201.62,11/24/2004 0:00,Shipped,4.00,11.00,2004.00,Motorcycles,102.00,S32_4485,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small
10355.00,40.00,100.00,5.00,4326.80,12/7/2004 0:00,Shipped,4.00,12.00,2004.00,Motorcycles,102.00,S32_4485,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10365.00,22.00,100.00,3.00,3425.18,1/7/2005 0:00,Shipped,1.00,1.00,2005.00,Motorcycles,102.00,S32_4485,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium
10375.00,41.00,100.00,15.00,4701.88,2/3/2005 0:00,Shipped,1.00,2.00,2005.00,Motorcycles,102.00,S32_4485,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10390.00,45.00,48.98,12.00,2204.10,3/4/2005 0:00,Shipped,1.00,3.00,2005.00,Motorcycles,102.00,S32_4485,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small
10403.00,45.00,100.00,5.00,5189.40,4/8/2005 0:00,Shipped,2.00,4.00,2005.00,Motorcycles,102.00,S32_4485,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
10106.00,39.00,40.15,6.00,1565.85,2/17/2003 0:00,Shipped,1.00,2.00,2003.00,Vintage Cars,43.00,S50_1341,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10120.00,49.00,50.62,12.00,2480.38,4/29/2003 0:00,Shipped,2.00,4.00,2003.00,Vintage Cars,43.00,S50_1341,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10133.00,27.00,50.19,7.00,1355.13,6/27/2003 0:00,Shipped,2.00,6.00,2003.00,Vintage Cars,43.00,S50_1341,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10143.00,34.00,36.66,1.00,1246.44,8/10/2003 0:00,Shipped,3.00,8.00,2003.00,Vintage Cars,43.00,S50_1341,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small
10156.00,20.00,41.02,1.00,820.40,10/8/2003 0:00,Shipped,4.00,10.00,2003.00,Vintage Cars,43.00,S50_1341,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10168.00,48.00,51.93,13.00,2492.64,10/28/2003 0:00,Shipped,4.00,10.00,2003.00,Vintage Cars,43.00,S50_1341,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small
10199.00,29.00,38.40,1.00,1113.60,12/1/2003 0:00,Shipped,4.00,12.00,2003.00,Vintage Cars,43.00,S50_1341,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Steve,Small
10210.00,43.00,41.02,11.00,1763.86,1/12/2004 0:00,Shipped,1.00,1.00,2004.00,Vintage Cars,43.00,S50_1341,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10223.00,41.00,46.26,13.00,1896.66,2/20/2004 0:00,Shipped,1.00,2.00,2004.00,Vintage Cars,43.00,S50_1341,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10235.00,41.00,35.35,7.00,1449.35,4/2/2004 0:00,Shipped,2.00,4.00,2004.00,Vintage Cars,43.00,S50_1341,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small
10250.00,36.00,51.93,8.00,1869.48,5/11/2004 0:00,Shipped,2.00,5.00,2004.00,Vintage Cars,43.00,S50_1341,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small
10262.00,49.00,37.97,3.00,1860.53,6/24/2004 0:00,Cancelled,2.00,6.00,2004.00,Vintage Cars,43.00,S50_1341,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10275.00,38.00,45.39,13.00,1724.82,7/23/2004 0:00,Shipped,3.00,7.00,2004.00,Vintage Cars,43.00,S50_1341,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small
10284.00,33.00,51.93,5.00,1713.69,8/21/2004 0:00,Shipped,3.00,8.00,2004.00,Vintage Cars,43.00,S50_1341,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10296.00,26.00,48.44,1.00,1259.44,9/15/2004 0:00,Shipped,3.00,9.00,2004.00,Vintage Cars,43.00,S50_1341,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small
10308.00,47.00,43.64,11.00,2051.08,10/15/2004 0:00,Shipped,4.00,10.00,2004.00,Vintage Cars,43.00,S50_1341,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Small
10316.00,34.00,47.57,3.00,1617.38,11/1/2004 0:00,Shipped,4.00,11.00,2004.00,Vintage Cars,43.00,S50_1341,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
10328.00,34.00,51.93,7.00,1765.62,11/12/2004 0:00,Shipped,4.00,11.00,2004.00,Vintage Cars,43.00,S50_1341,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10340.00,40.00,50.62,4.00,2024.80,11/24/2004 0:00,Shipped,4.00,11.00,2004.00,Vintage Cars,43.00,S50_1341,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small
